"PersonID","Name","ZhName","AltName","AltZhName","AltSpelling","AltZhSpelling","Surname","IsProperName","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace","StrongID","UpdatedStrongID","RefStrongID","RefBirth","RefDeath","RefAge","RefCorrections","RefClass","RefParent","RefNotes","RefDetail","Verses","RefSpouse","RefFatherBFTID","RefRank","BFTID","IsFatherMatch","Spouse","IsStrongMatch","IsChildMatch","KoName","IsHide"
59,Absalom,押沙龍,Abishalom,"","","","","1",M,"","0976 BC",Hebron,"",H53,H53,"",0,"","",Mispelled? Absalom,Israel,David,Also: Abishalom,(1 Chronicles 3:1),"2Sam 3:3; 2Sam 13:1; 2Sam 13:4; 2Sam 13:20; 2Sam 13:22; 2Sam 13:23; 2Sam 13:24; 2Sam 13:25; 2Sam 13:26; 2Sam 13:27; 2Sam 13:28; 2Sam 13:29; 2Sam 13:30; 2Sam 13:32; 2Sam 13:34; 2Sam 13:37; 2Sam 13:38; 2Sam 13:39; 2Sam 14:1; 2Sam 14:21; 2Sam 14:23; 2Sam 14:24; 2Sam 14:25; 2Sam 14:27; 2Sam 14:28; 2Sam 14:29; 2Sam 14:30; 2Sam 14:31; 2Sam 14:32; 2Sam 14:33; 2Sam 15:1; 2Sam 15:2; 2Sam 15:3; 2Sam 15:4; 2Sam 15:6; 2Sam 15:7; 2Sam 15:10; 2Sam 15:11; 2Sam 15:12; 2Sam 15:13; 2Sam 15:14; 2Sam 15:31; 2Sam 15:34; 2Sam 15:37; 2Sam 16:8; 2Sam 16:15; 2Sam 16:16; 2Sam 16:17; 2Sam 16:18; 2Sam 16:20; 2Sam 16:21; 2Sam 16:22; 2Sam 16:23; 2Sam 17:1; 2Sam 17:4; 2Sam 17:5; 2Sam 17:6; 2Sam 17:7; 2Sam 17:9; 2Sam 17:14; 2Sam 17:15; 2Sam 17:18; 2Sam 17:20; 2Sam 17:24; 2Sam 17:25; 2Sam 17:26; 2Sam 18:5; 2Sam 18:9; 2Sam 18:10; 2Sam 18:12; 2Sam 18:14; 2Sam 18:15; 2Sam 18:17; 2Sam 18:18; 2Sam 18:29; 2Sam 18:32; 2Sam 18:33; 2Sam 19:1; 2Sam 19:4; 2Sam 19:6; 2Sam 19:9; 2Sam 19:10; 2Sam 20:6; 1Kgs 1:6; 1Kgs 2:7; 1Kgs 2:28; 1Kgs 15:2; 1Kgs 15:10; 1Chr 3:2; 2Chr 11:20; 2Chr 11:21; Ps 3:1; ","",371,3,374,0,"",1,,"압살롬, 아비살롬",
60,Achaicus,亞該古,"","","","","","1",M,"","","","",G883,G883,"",0,"","",,"","",,"","1Cor 16:17; ","",0,0,0,,"",,,아가이고,
61,Achan,亞干, Achar,"","","","","1",M,"","","","","H5912, H5917","H5912,H5917","",0,"","",,major Israel,Carmi,,"(Joshua 7:1, 7:18, 1 Chronicles 2:7)<br><br>Achan sinned by taking banned property from Jericho and caused Israel to lose their second major battle in the land at Ai (Joshua 7:5).",Josh 7:1; Josh 7:18; Josh 7:19; Josh 7:20; Josh 7:24; Josh 22:20; 1Chr 2:7; ,"",602,1,603,1,"",0,,아간,
62,Achbor,亞革波,"","",Acbor,"","","1",M,"","","","",H5907,H5907,"",0,"","",,"","",,"",Gen 36:38; Gen 36:39; 1Chr 1:49; ,"",0,0,0,,"",,,악볼,
63,Achbor,亞革波,Abdon,亞伯頓,Acbor,"","","1",M,"","","","","H5658, H5907","H5658,H5907","",0,"","",,"","",,"","2Kgs 22:12; 2Kgs 22:14; 2Chr 34:20; ","",0,0,0,,"",,,압돈,
64,Achbor,亞革波,"","","","","","1",M,"","","","",H5907,H5907,"",0,"","",,"","",,"",Jer 26:22; Jer 36:12; ,"",0,0,0,,"",,,악볼,
65,Achim,亞金,"","",Akim,"","","1",M,"","","","",G885,G885,"",0,"","",,messianicLine,Zadoc,Also: Akim,(Matthew 1:14),Matt 1:14; ,"",453,1,454,0,"",1,,아킴,
66,Achish,亞吉,Abimelech,亞比米勒,"","","","1",M,"","","","","H397, H40","H397,H40","",0,"","",,"","",,"","1Sam 21:10; 1Sam 21:11; 1Sam 21:12; 1Sam 21:14; 1Sam 27:2; 1Sam 27:3; 1Sam 27:5; 1Sam 27:6; 1Sam 27:9; 1Sam 27:10; 1Sam 27:12; 1Sam 28:1; 1Sam 28:2; 1Sam 29:2; 1Sam 29:3; 1Sam 29:6; 1Sam 29:8; 1Sam 29:9; 1Kgs 2:39; 1Kgs 2:40; Ps 34:1; ","",0,0,0,,"",,,아기스,
67,Achsa,押撒,"","","Acsah, Achsah","","","1",F,"","","","",H5915,H5915,"",0,"","",,Israel female,Caleb (or Carmi or Chelubai),Also: Acsah,(1 Chronicles 2:49),"1Chr 2:49; ","",514,19,581,0,"",1,,악사,
68,Achsah,押撒,"","","","","","1",F,"","","","",H5915,H5915,"",0,"","",,Israel female,Caleb (or Carmi or Chelubai),Also: Acsah,(1 Chronicles 2:49),Josh 15:16; Josh 15:17; Judg 1:12; Judg 1:13; ,"",514,19,581,0,Othniel (2259),1,,악사,
69,Adah,亞大,"","","","","","1",F,"","","","",H5711,H5711,"",0,"","",,"","",,"",Gen 4:19; Gen 4:20; Gen 4:23; ,"",0,0,0,,Lamech (1808),,,아다,
70,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"","2Kgs 22:1; ","",0,0,0,,"",,,아다야,
71,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,H5718,0,"","",,Israel,Shema (or Shimei),,(1 Chronicles 8:21),"1Chr 8:21; ","",803,7,810,0,"",1,,아다야,
72,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"","1Chr 9:12; Neh 11:12; ","",0,0,0,,"",,,아다야,
73,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"","2Chr 23:1; ","",0,0,0,,"",,,아다야,
74,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"",Ezra 10:29; ,"",0,0,0,,"",,,아다야,
75,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"",Ezra 10:39; ,"",0,0,0,,"",,,아다야,
76,Adaiah,亞大雅,"","","","","","1",M,"","","","",H5718,H5718,"",0,"","",,"","",,"",Neh 11:5; ,"",0,0,0,,"",,,아다야,
77,Adalia,亞大利雅,"","","","","","1",M,"","","","",H118,H118,"",0,"","",,"","",,"",Esth 9:8; ,"",0,0,0,,"",,,아달리야,
78,Adam,亞當,"","","","","","1",M,"3941 BC","3011 BC",Eden,"East of Eden","G76, H120, H121","G76,H120,H121","H121, G76",3924,"2994","930",,major messianicLine,"","H121=1) first man 2) city in Jordan valley
G76=Adam, the first man; typically (of Jesus) man (as his representative)
","Adam was created by G-d on the sixth day (Genesis 2:19, Genesis 5:5)",Gen 2:19; Gen 2:20; Gen 2:21; Gen 2:23; Gen 3:8; Gen 3:9; Gen 3:17; Gen 3:20; Gen 3:21; Gen 4:1; Gen 4:25; Gen 5:1; Gen 5:2; Gen 5:3; Gen 5:4; Gen 5:5; Deut 32:8; 1Chr 1:1; Job 31:33; Luke 3:38; Rom 5:14; 1Cor 15:22; 1Cor 15:45; 1Tim 2:13; 1Tim 2:14; Jude 1:14; ,Eve (Genesis 3:20),0,1,1,0,Eve (1231),0,,아담,
79,Adbeel,押德別,"","","",亞德別,"","1",M,"","","","",H110,H110,"",0,"","",,base,Ishmael,,"(Genesis 25:13, 1 Chronicles 1:29-31)",Gen 25:13; 1Chr 1:29; ,"",54,3,57,0,"",1,,앗브엘,
80,Addar,亞大,"","","","","","1",M,"","","","",H146,H146,"",0,"","",,Israel,Bela,,"(Numbers 26:41, 1 Chronicles 8:3)","1Chr 8:3; ","",762,6,771,0,"",,,앗달,
81,Addi,亞底,"","","","","","1",M,"","","","",G78,G78,G78,0,"","",,messianicLine,Cosam,,(Luke 3:28),Luke 3:28; ,"",396,1,397,1,"",1,,앗디,
82,Ader,亞得,"","","","","","1",M,"","","","",H5738,H5738,H5738,0,"","",,Israel,Beriah,,(1 Chronicles 8:15),"1Chr 8:15; ","",796,3,799,0,"",1,,에델,
83,Adiel,亞底業,"","","","","","1",M,"","","","",H5717,H5717,H5717,0,"","",,Israel,Sixteen sons and six daughters,,(1 Chronicles 4:36),"1Chr 4:36; ","",132,10,146,,"",1,,아디엘,
84,Azareel,"亞薩列, 亞疊",Adiel,"亞疊, 亞第業","","","","1",M,"","","","","H5832, H5717","H5717,H5832","",0,"","",,"","",,"","1Chr 9:12; Neh 11:13; ","",0,0,0,,"",,,아사렐<,
85,Adiel,亞疊,"","","","","","1",M,"","","","",H5717,H5717,"",0,"","",,"","",,"","1Chr 27:25; ","",0,0,0,,"",,,아디엘,
86,Adin,亞丁,"","","","","","1",M,"","","","",H5720,H5720,"",0,"","",,"","",,"",Ezra 2:15; Ezra 8:6; Neh 7:20; ,"",0,0,0,,"",,,아딘,
87,Adin,亞丁,"","","","","","1",M,"","","","",H5720,H5720,"",0,"","",,"","",,"",Neh 10:16; ,"",0,0,0,,"",,,아딘,
88,Adina,亞第拿,"","","","","","1",M,"","","","",H5721,H5721,"",0,"","",,"","",,"","1Chr 11:42; ","",0,0,0,,"",,,아디나,
89,Adino,亞底挪,"","","","","","1",M,"","","","",H5722,H5722,"",0,"","",,"","",,"","2Sam 23:8; ","",0,0,0,,"",,,아디노,
90,Adlai,亞第賚,"","","","","","1",M,"","","","",H5724,H5724,"",0,"","",,"","",,"","1Chr 27:29; ","",0,0,0,,"",,,아들래,
91,Admatha,押瑪他,"","","","","","1",M,"","","","",H133,H133,"",0,"","",,"","",,"",Esth 1:14; ,"",0,0,0,,"",,,아드마다,
92,Adna,阿底拿,"","","","","","1",M,"","","","",H5733,H5733,"",0,"","",,"","",,"",Ezra 10:30; ,"",0,0,0,,"",,,앗나,
93,Adna,押拿,"","","","","","1",M,"","","","",H5733,H5733,"",0,"","",,"","",,"",Neh 12:15; ,"",0,0,0,,"",,,앗나,
94,Adnah,押拿,"","","","","","1",M,"","","","",H5734,H5734,"",0,"","",,"","",,"","1Chr 12:20; ","",0,0,0,,"",,,아드나,
95,Adnah,押拿,"","","","","","1",M,"","","","",H5734,H5734,"",0,"","",,"","",,"","2Chr 17:14; ","",0,0,0,,"",,,아드나,
96,Adoni-bezek,亞多尼比色,"","","","","","1",M,"","","","",H137,H137,"",0,"","",,"","",,"",Judg 1:5; Judg 1:6; Judg 1:7; ,"",0,0,0,,"",,,아도니베섹,
97,Adonijah,亞多尼雅,"","","","","","1",M,"","0965 BC",Hebron,"Jerusalem",H138,H138,"",0,"","",Mispelled? Adonijah,Israel,David,,(1 Chronicles 3:2),"2Sam 3:4; 1Kgs 1:5; 1Kgs 1:7; 1Kgs 1:8; 1Kgs 1:9; 1Kgs 1:11; 1Kgs 1:13; 1Kgs 1:18; 1Kgs 1:24; 1Kgs 1:25; 1Kgs 1:41; 1Kgs 1:42; 1Kgs 1:43; 1Kgs 1:49; 1Kgs 1:50; 1Kgs 1:51; 1Kgs 2:13; 1Kgs 2:19; 1Kgs 2:21; 1Kgs 2:22; 1Kgs 2:23; 1Kgs 2:24; 1Kgs 2:28; 1Chr 3:2; ","",371,4,375,0,"",1,,아도니야,
98,Adonijah,亞多尼雅,"","","","","","1",M,"","","","",H138,H138,"",0,"","",,"","",,"","2Chr 17:8; ","",0,0,0,,"",,,아도니야,
99,Adonijah,亞多尼雅,"","","","","","1",M,"","","","",H138,H138,"",0,"","",,"","",,"",Neh 10:16; ,"",0,0,0,,"",,,아도니야,
100,Adonikam,亞多尼干,"","","","","","1",M,"","","","",H140,H140,"",0,"","",,"","",,"",Ezra 2:13; Ezra 8:13; Neh 7:18; ,"",0,0,0,,"",,,아도니감,
101,Adoni-zedek,亞多尼洗德,"","","","","","1",M,"","","","",H139,H139,"",0,"","",,"","",,"",Josh 10:1; Josh 10:3; ,"",0,0,0,,"",,,아도니세덱,
102,Adoniram,亞多尼蘭,"Adoram, Hadoram","亞多蘭, 哈多蘭","","","","1",M,"","","","","H141, H151, H1913","H141,H151,H1913","",0,"","",,"","",,"","2Sam 20:24; 1Kgs 4:6; 1Kgs 5:14; 1Kgs 12:18; 2Chr 10:18; ","",0,0,0,,"",,,아도니람,
103,Adrammelech,亞得米勒,"","","","","","1",M,"","","","",H152,H152,"",0,"","",,"","",,"","2Kgs 17:31; ","",0,0,0,,"",,,아드람멜렉,
104,Adrammelech,亞得米勒,"","","","","","1",M,"","","","",H152,H152,"",0,"","",,"","",,"","2Kgs 19:37; Isa 37:38; ","",0,0,0,,"",,,아드람멜렉,
105,Adriel,亞得列,"","","","","","1",M,"","","","",H5741,H5741,"",0,"","",,"","",,"","1Sam 18:19; 2Sam 21:8; ","",0,0,0,,Merab (2001),,,아드리엘,
106,Aeneas,以尼雅,"","","","","","1",M,"","","","",G132,G132,"",0,"","",,"","",,"",Acts 9:33; Acts 9:34; ,"",0,0,0,,"",,,찬양하다,
107,Agabus,亞迦布,"","","","","","1",M,"","","","",G13,G13,"",0,"","",,"","",,"",Acts 11:28; Acts 21:10; ,"",0,0,0,,"",,,아가보,
108,Agag,亞甲,"","","","","","1",M,"","","","",H90,H90,"",0,"","",,"","",,"",Num 24:7; ,"",0,0,0,,"",,,아각,
109,Agag,亞甲,"","","","","","1",M,"","","","",H90,H90,"",0,"","",,"","",,"","1Sam 15:8; 1Sam 15:9; 1Sam 15:20; 1Sam 15:32; 1Sam 15:33; ","",0,0,0,,"",,,아각,
110,Agee,亞基,"","","","","","1",M,"","","","",H89,H89,"",0,"","",,"","",,"","2Sam 23:11; ","",0,0,0,,"",,,아게,
111,Agrippa,亞基帕,"","","","","","1",M,"","","","",G67,G67,"",0,"","",,"","",,"",Acts 25:13; Acts 25:22; Acts 25:23; Acts 25:24; Acts 25:26; Acts 26:1; Acts 26:2; Acts 26:7; Acts 26:19; Acts 26:27; Acts 26:28; Acts 26:32; ,"",0,0,0,,"",,,아그립바,
112,Agur,亞古珥,"","","","","","1",M,"","","","",H94,H94,"",0,"","",,"","",,"",Prov 30:1; ,"",0,0,0,,"",,,아굴,
113,Ahab,亞哈,"","","","","","1",M,"","","","",H256,,"",0,"","",,"","",,"","1Kgs 16:28; 1Kgs 16:29; 1Kgs 16:30; 1Kgs 16:33; 1Kgs 17:1; 1Kgs 18:1; 1Kgs 18:2; 1Kgs 18:3; 1Kgs 18:5; 1Kgs 18:6; 1Kgs 18:9; 1Kgs 18:12; 1Kgs 18:16; 1Kgs 18:17; 1Kgs 18:20; 1Kgs 18:41; 1Kgs 18:42; 1Kgs 18:44; 1Kgs 18:45; 1Kgs 18:46; 1Kgs 19:1; 1Kgs 20:2; 1Kgs 20:13; 1Kgs 20:14; 1Kgs 21:1; 1Kgs 21:2; 1Kgs 21:3; 1Kgs 21:4; 1Kgs 21:8; 1Kgs 21:15; 1Kgs 21:16; 1Kgs 21:18; 1Kgs 21:20; 1Kgs 21:21; 1Kgs 21:24; 1Kgs 21:25; 1Kgs 21:27; 1Kgs 21:29; 1Kgs 22:20; 1Kgs 22:39; 1Kgs 22:40; 1Kgs 22:41; 1Kgs 22:49; 1Kgs 22:51; 2Kgs 1:1; 2Kgs 3:1; 2Kgs 3:5; 2Kgs 8:16; 2Kgs 8:18; 2Kgs 8:25; 2Kgs 8:27; 2Kgs 8:28; 2Kgs 8:29; 2Kgs 9:7; 2Kgs 9:8; 2Kgs 9:9; 2Kgs 9:25; 2Kgs 9:29; 2Kgs 10:1; 2Kgs 10:10; 2Kgs 10:11; 2Kgs 10:17; 2Kgs 10:18; 2Kgs 10:30; 2Kgs 21:3; 2Kgs 21:13; 2Chr 18:1; 2Chr 18:2; 2Chr 18:3; 2Chr 18:19; 2Chr 21:6; 2Chr 21:13; 2Chr 22:3; 2Chr 22:4; 2Chr 22:5; 2Chr 22:6; 2Chr 22:7; 2Chr 22:8; Mic 6:16; ","",0,0,0,,Jezebel (1605),,,아합,
114,Ahab,亞哈,"","","","","","1",M,"","","","",H256,H256,"",0,"","",,"","",,"",Jer 29:21; Jer 29:22; ,"",0,0,0,,"",,,아합,
115,Aharhel,亞哈黑,"","","","","","1",M,"","","","",H316,H316,H316,0,"","",,Israel,Harum,,(1 Chronicles 4:8),"1Chr 4:8; ","",594,1,595,1,"",1,,아하헬,
116,Ahasbai,亞哈拜,"","","","","","1",M,"","","","",H308,H308,"",0,"","",,"","",,"","2Sam 23:34; ","",0,0,0,,"",,,아하스배,
117,Ahasuerus,亞哈隨魯,"","","","","","1",M,"","","","",H325,H325,"",0,"","",,"","",,"",Ezra 4:6; Esth 1:1; Esth 1:2; Esth 1:9; Esth 1:10; Esth 1:15; Esth 1:16; Esth 1:17; Esth 1:19; Esth 2:1; Esth 2:12; Esth 2:16; Esth 2:21; Esth 3:1; Esth 3:6; Esth 3:7; Esth 3:8; Esth 3:12; Esth 6:2; Esth 7:5; Esth 8:1; Esth 8:7; Esth 8:12; Esth 9:2; Esth 9:20; Esth 9:30; Esth 10:1; Esth 10:3; Dan 9:1; ,"",0,0,0,,Vashti (2937),,,아하수에로,
118,Ahaz,亞哈斯,"","",Achaz,"","","1",M,"763 BC","716 BC",Jerusalem,"Jerusalem","G881, H271","G881,H271","H271, G881",0,"","",,messianicLine,Jotham,,"(1 Chronicles 3:13, Matthew 1:9)","2Kgs 15:38; 2Kgs 16:1; 2Kgs 16:2; 2Kgs 16:5; 2Kgs 16:7; 2Kgs 16:8; 2Kgs 16:10; 2Kgs 16:11; 2Kgs 16:15; 2Kgs 16:16; 2Kgs 16:17; 2Kgs 16:19; 2Kgs 16:20; 2Kgs 17:1; 2Kgs 18:1; 2Kgs 20:11; 2Kgs 23:12; 1Chr 3:13; 2Chr 27:9; 2Chr 28:1; 2Chr 28:16; 2Chr 28:19; 2Chr 28:21; 2Chr 28:22; 2Chr 28:24; 2Chr 28:27; 2Chr 29:19; Isa 1:1; Isa 7:1; Isa 7:3; Isa 7:10; Isa 7:12; Isa 14:28; Isa 38:8; Hos 1:1; Mic 1:1; Matt 1:9; ","",438,1,439,1,Abijah (14),1,,아하즈,
119,Ahaz,亞哈斯,"","","","","","1",M,"","","","",H271,H271,"H271, G881",0,"","",,Israel,Micah,,(1 Chronicles 9:41),"1Chr 8:35; 1Chr 8:36; 1Chr 9:42; ","",875,4,879,0,"",0,,아하스,
120,Ahaziah,亞哈謝,"","","","","","1",M,"","","","",H274,H274,"",0,"","",,"","",,"","1Kgs 22:40; 1Kgs 22:49; 1Kgs 22:51; 2Kgs 1:2; 2Kgs 1:18; 2Chr 20:35; 2Chr 20:37; ","",0,0,0,,"",,,아하시야,
121,Ahaziah,亞哈謝,"Jehoahaz, Azariah","約哈斯, 亞撒利雅","","","","1",M,"822 BC","844 BC",Jerusalem,"Jerusalem","H274, H3059, H5838","H274,H3059,H5838",H274,0,"","",,messianicLine,Joram,,(1 Chronicles 3:11),"2Kgs 8:24; 2Kgs 8:25; 2Kgs 8:26; 2Kgs 8:29; 2Kgs 9:16; 2Kgs 9:21; 2Kgs 9:23; 2Kgs 9:27; 2Kgs 9:29; 2Kgs 10:13; 2Kgs 11:1; 2Kgs 11:2; 2Kgs 12:18; 2Kgs 13:1; 2Kgs 14:13; 1Chr 3:11; 2Chr 21:17; 2Chr 22:1; 2Chr 22:2; 2Chr 22:6; 2Chr 22:7; 2Chr 22:8; 2Chr 22:9; 2Chr 22:10; 2Chr 22:11; 2Chr 25:23; ","",433,1,434,0,Zibiah (3064),0,,아하시야,
122,Ahban,亞辦,"","","","","","1",M,"","","","",H257,H257,H257,0,"","",,Israel,Abishur,,(1 Chronicles 2:29),"1Chr 2:29; ","",350,1,351,1,"",1,,아반,
123,Aher,亞黑,"","","","","","1",M,"","","","",H313,H313,"",0,"","",,"","",,"","1Chr 7:12; ","",0,0,0,,"",,,아헬,
124,Ahi,亞希,"","","","","","1",M,"","","","",H277,H277,"",0,"","",,"","",,"","1Chr 5:15; ","",0,0,0,,"",,,아히,
125,Ahi,亞希,"","","","","","1",M,"","","","",H277,H277,H277,0,"","",,Israel,Shomer (or Shemer),,(1 Chronicles 7:34),"1Chr 7:34; ","",648,1,649,0,"",1,,아히,
126,Ahimelech,亞希米勒,"Ahiah, Ahijah","亞希雅, 亞希亞","","","","1",M,"","","","","H281, H288","H281,H288","",0,"","",,"","",,"","1Sam 14:3; 1Sam 14:18; 1Sam 21:1; 1Sam 21:2; 1Sam 21:8; 1Sam 22:9; 1Sam 22:11; 1Sam 22:14; 1Sam 22:16; 1Sam 22:20; 1Sam 23:6; Ps 52:1; ","",0,0,0,,"",,,아히야,
127,Ahiah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Kgs 4:3; ","",0,0,0,,"",,,아히야,
128,Ahiah,亞希亞,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Chr 8:7; ","",0,0,0,,"",,,아히야,
129,Ahiam,亞希暗,"","","","","","1",M,"","","","",H279,H279,"",0,"","",,"","",,"","2Sam 23:33; 1Chr 11:35; ","",0,0,0,,"",,,아히암,
130,Ahian,亞現,"","","","","","1",M,"","","","",H291,H291,H291,0,"","",,Israel,Shemida,,(1 Chronicles 7:19),"1Chr 7:19; ","",715,1,716,1,"",1,,아히안,
131,Ahiezer,亞希以謝,"","","","","","1",M,"","","","",H295,H295,"",0,"","",,"","",,"",Num 1:12; Num 2:25; Num 7:66; Num 7:71; Num 10:25; ,"",0,0,0,,"",,,아히에셀,
132,Ahiezer,亞希以謝,"","","","","","1",M,"","","","",H295,H295,"",0,"","",,"","",,"","1Chr 12:3; ","",0,0,0,,"",,,아히에셀,
133,Ahihud,亞希忽,"","","","","","1",M,"","","","",H282,H282,"",0,"","",,"","",,"",Num 34:27; ,"",0,0,0,,"",,,아히훗,
134,Ahihud,亞希忽,"","","","","","1",M,"","","","",H284,H284,"H282, H284",0,"","",,Israel,Ehud,,(1 Chronicles 8:6-7),"1Chr 8:7; ","",780,2,782,0,"",0,,아히훗,
135,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Kgs 11:29; 1Kgs 11:30; 1Kgs 12:15; 1Kgs 14:2; 1Kgs 14:4; 1Kgs 14:5; 1Kgs 14:6; 1Kgs 14:18; 1Kgs 15:29; 2Chr 9:29; 2Chr 10:15; ","",0,0,0,,"",,,아히야,
136,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Kgs 15:27; 1Kgs 15:33; 1Kgs 21:22; 2Kgs 9:9; ","",0,0,0,,"",,,아히야,
137,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,H281,0,"","",,Israel,Jerahmeel,,(1 Chronicles 2:25),"1Chr 2:25; ","",320,5,328,0,"",1,,아히야,
138,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Chr 11:36; ","",0,0,0,,"",,,아히야,
139,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"","1Chr 26:20; ","",0,0,0,,"",,,아히야,
140,Ahijah,亞希雅,"","","","","","1",M,"","","","",H281,H281,"",0,"","",,"","",,"",Neh 10:26; ,"",0,0,0,,"",,,아히야,
141,Ahikam,亞希甘,"","","","","","1",M,"","","","",H296,H296,"",0,"","",,"","",,"","2Kgs 22:12; 2Kgs 22:14; 2Kgs 25:22; 2Chr 34:20; Jer 26:24; Jer 39:14; Jer 40:5; Jer 40:6; Jer 40:7; Jer 40:9; Jer 40:11; Jer 40:14; Jer 40:16; Jer 41:1; Jer 41:2; Jer 41:6; Jer 41:10; Jer 41:16; Jer 41:18; Jer 43:6; ","",0,0,0,,"",,,아히감,
142,Ahilud,亞希律,"","","","","","1",M,"","","","",H286,H286,"",0,"","",,"","",,"","2Sam 8:16; 2Sam 20:24; 1Kgs 4:3; 1Kgs 4:12; 1Chr 18:15; ","",0,0,0,,"",,,아힐룻,
143,Ahimaaz,亞希瑪斯,"","","","","","1",M,"","","","",H290,H290,"",0,"","",,"","",,"","1Sam 14:50; ","",0,0,0,,"",,,아히마아스,
144,Ahimaaz,亞希瑪斯,"","","","","","1",M,"","","","",H290,H290,H290,0,"","",,Israel priest,Zadok,,"(1 Chronicles 6:8, 6:53)","2Sam 15:27; 2Sam 15:36; 2Sam 17:17; 2Sam 17:20; 2Sam 18:19; 2Sam 18:22; 2Sam 18:23; 2Sam 18:27; 2Sam 18:28; 2Sam 18:29; 1Chr 6:8; 1Chr 6:9; 1Chr 6:53; ","",192,1,193,1,"",1,,아히마아스,
145,Ahimaaz,亞希瑪斯,"","","","","","1",M,"","","","",H290,H290,"",0,"","",,"","",,"","1Kgs 4:15; ","",0,0,0,,Basmath (415),,,아히마아스,
146,Ahiman,亞希幔,"","","","","","1",M,"","","","",H289,H289,"",0,"","",,"","",,"",Num 13:22; Josh 15:14; Judg 1:10; ,"",0,0,0,,"",,,아히만,
147,Ahiman,亞希幔,"","","","","","1",M,"","","","",H289,H289,"",0,"","",,"","",,"","1Chr 9:17; ","",0,0,0,,"",,,아히만,
148,Ahimelech,亞希米勒,"","","","","","1",M,"","","","",H288,H288,"",0,"","",,"","",,"","1Sam 26:6; ","",0,0,0,,"",,,아히멜렉,
149,Ahimelech,亞希米勒,Abimelech,亞比米勒,"","","","1",M,"","","","","H288, H40","H288,H40","",0,"","",,"","",,"","1Sam 30:7; 2Sam 8:17; 1Chr 18:16; 1Chr 24:3; 1Chr 24:6; 1Chr 24:31; ","",0,0,0,,"",,,아히멜렉,
150,Mahath,瑪哈,Ahimoth,亞希摩,"","","","1",M,"","","","","H287, H4287","H287,H4287",H4287,0,"","",,Israel priest,Amasai,,(1 Chronicles 6:35),"1Chr 6:25; 1Chr 6:35; ","",229,1,230,1,"",0,,아히못,
151,Ahinadab,亞希拿達,"","","","","","1",M,"","","","",H292,H292,"",0,"","",,"","",,"","1Kgs 4:14; ","",0,0,0,,"",,,아히나답,
152,Ahinoam,亞希暖,"","","","","","1",F,"","","","",H293,H293,"",0,"","",,"","",,"","1Sam 14:50; ","",0,0,0,,Saul (2478),,,아히노암,
153,Ahinoam,亞希暖,"","","","","","1",F,"","","","",H293,H293,"",0,"","",,"","",,"","1Sam 25:43; 1Sam 27:3; 1Sam 30:5; 2Sam 2:2; 2Sam 3:2; 1Chr 3:1; ","",0,0,0,,David (994),,,아히노암,
154,Ahio,亞希約,"","","","","","1",M,"","","","",H283,H283,"",0,"","",,"","",,"","2Sam 6:3; 2Sam 6:4; 1Chr 13:7; ","",0,0,0,,"",,,아효,
155,Ahio,亞希約,"","","","","","1",M,"","","","",H283,H283,H283,0,"","",,Israel,Elpaal,,(1 Chronicles 8:14),"1Chr 8:14; ","",792,6,813,0,"",1,,아효,
156,Ahio,亞希約,"","","","","","1",M,"","","","",H283,H283,H283,0,"","",,Israel,Jeiel,,(1 Chronicles 9:37),"1Chr 8:31; 1Chr 9:37; ","",865,8,900,0,"",1,,아효,
157,Ahira,亞希拉,"","","","","","1",M,"","","","",H299,H299,"",0,"","",,"","",,"",Num 1:15; Num 2:29; Num 7:78; Num 7:83; Num 10:27; ,"",0,0,0,,"",,,아히라,
158,Ahiram,亞希蘭,"","","","","","1",M,"","","","",H297,H297,"",0,"","",,"","",,"",Num 26:38; ,"",0,0,0,,"",,,아히람,
159,Ahisamach,亞希撒抹,"","","","","","1",M,"","","","",H294,H294,"",0,"","",,"","",,"",Exod 31:6; Exod 35:34; Exod 38:23; ,"",0,0,0,,"",,,아히사막,
